fk_name	schema_name	table	column	referenced_table	referenced_column
FK_GCDE_REV_ORG_OVRD__GCDE_OPER_GRP	dbo	GCDE_REV_ORG_OVRD	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GCDE_JE_COL_GRP_TYPE__GCDE_OPER_GRP	dbo	GCDE_JE_COL_GRP_TYPE	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TXRF_TAX_RPT_INCLD__GCDE_OPER_GRP	dbo	TXRF_TAX_RPT_INCLD	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TTRN_WY_AGP_TIK_PRELIM__GCDE_OPER_GRP	dbo	TTRN_WY_AGP_TIK_PRELIM	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TRPT_WY_AGP_TIK__GCDE_OPER_GRP	dbo	TRPT_WY_AGP_TIK	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TTRN_OK_CHK_TRACER__GCDE_OPER_GRP	dbo	TTRN_OK_CHK_TRACER	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TRPT_WY_AGP_CNTY_PRELIM__GCDE_OPER_GRP	dbo	TRPT_WY_AGP_CNTY_PRELIM	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TRPT_WY_AGP_CNTY__GCDE_OPER_GRP	dbo	TRPT_WY_AGP_CNTY	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TRPT_WY_AGP_TIK_PRELIM__GCDE_OPER_GRP	dbo	TRPT_WY_AGP_TIK_PRELIM	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TRPT_WY_AGP_PRDN__GCDE_OPER_GRP	dbo	TRPT_WY_AGP_PRDN	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TRPT_WY_AGP_PRDN_PRELIM__GCDE_OPER_GRP	dbo	TRPT_WY_AGP_PRDN_PRELIM	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TRPT_WY_AGP_NGL_PRELIM__GCDE_OPER_GRP	dbo	TRPT_WY_AGP_NGL_PRELIM	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TRPT_WY_AGP_NGL__GCDE_OPER_GRP	dbo	TRPT_WY_AGP_NGL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RSTG_CW_CDEX_PROP__GCDE_OPER_GRP	dbo	RSTG_CW_CDEX_PROP	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RSTG_CW_CDEX_CHK__GCDE_OPER_GRP	dbo	RSTG_CW_CDEX_CHK	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RRPT_RD_BUS_UNIT_STAT__GCDE_OPER_GRP	dbo	RRPT_RD_BUS_UNIT_STAT	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RTRN_EST_FINAL_CNTL__GCDE_OPER_GRP	dbo	RTRN_EST_FINAL_CNTL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RTRN_CI_CDEX_FTP_DWNLD_SETUP__GCDE_OPER_GRP	dbo	RTRN_CI_CDEX_FTP_DWNLD_SETUP	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GONL_UNIT_TRACT__GCDE_OPER_GRP	dbo	GONL_UNIT_TRACT	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GPRC_BCH__GCDE_OPER_GRP	dbo	GPRC_BCH	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GXRF_BUS_UNIT_GAS_MKT_BA__GCDE_OPER_GRP	dbo	GXRF_BUS_UNIT_GAS_MKT_BA	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GONL_PRD_CLOSE_CNTL__GCDE_OPER_GRP	dbo	GONL_PRD_CLOSE_CNTL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GONL_HIER_TYPE__GCDE_OPER_GRP	dbo	GONL_HIER_TYPE	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GONL_BACKDATE_PKG__GCDE_OPER_GRP	dbo	GONL_BACKDATE_PKG	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RONL_CI_DEP_SETUP__GCDE_OPER_GRP	dbo	RONL_CI_DEP_SETUP	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_KONL_VOL_FRML__GCDE_OPER_GRP	dbo	KONL_VOL_FRML	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_KONL_PRC_FRML__GCDE_OPER_GRP	dbo	KONL_PRC_FRML	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_PONL_BLK__GCDE_OPER_GRP	dbo	PONL_BLK	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RONL_CI_FRML_HDR__GCDE_OPER_GRP	dbo	RONL_CI_FRML_HDR	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_KONL_ESCL_INDX_EFF_DT__GCDE_OPER_GRP	dbo	KONL_ESCL_INDX_EFF_DT	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_KXRF_CTR_TYPE_BA_TYPE__GCDE_OPER_GRP	dbo	KXRF_CTR_TYPE_BA_TYPE	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RONL_CI_CHK_TMPL__GCDE_OPER_GRP	dbo	RONL_CI_CHK_TMPL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_PONL_RESVR__GCDE_OPER_GRP	dbo	PONL_RESVR	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_PONL_PL__GCDE_OPER_GRP	dbo	PONL_PL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_PONL_MP__GCDE_OPER_GRP	dbo	PONL_MP	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GCDE_VOL_QUALIFIER__GCDE_OPER_GRP	dbo	GCDE_VOL_QUALIFIER	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GONL_ACCTG_MTH__GCDE_OPER_GRP	dbo	GONL_ACCTG_MTH	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GXRF_INT_TYPE_NAUPA__GCDE_OPER_GRP	dbo	GXRF_INT_TYPE_NAUPA	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GSTG_ORG_HIER_DETAIL__GCDE_OPER_GRP	dbo	GSTG_ORG_HIER_DETAIL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GXRF_TAX_ST_OPER__GCDE_OPER_GRP	dbo	GXRF_TAX_ST_OPER	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_KONL_CTR_SCHD__GCDE_OPER_GRP	dbo	KONL_CTR_SCHD	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RTRN_BCH_CNT__GCDE_OPER_GRP	dbo	RTRN_BCH_CNT	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RTRN_CI_CDEX_FILE_HIST__GCDE_OPER_GRP	dbo	RTRN_CI_CDEX_FILE_HIST	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RTRN_EST_BDGT_PLN__GCDE_OPER_GRP	dbo	RTRN_EST_BDGT_PLN	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RXRF_CW_CDEX_PROD__GCDE_OPER_GRP	dbo	RXRF_CW_CDEX_PROD	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RXRF_CW_CDEX_INT_TYPE__GCDE_OPER_GRP	dbo	RXRF_CW_CDEX_INT_TYPE	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RSTG_CI_CDEX_PROP__GCDE_OPER_GRP	dbo	RSTG_CI_CDEX_PROP	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RSTG_CI_CDEX_CHK__GCDE_OPER_GRP	dbo	RSTG_CI_CDEX_CHK	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TTRN_MMS_RYL_BAL__GCDE_OPER_GRP	dbo	TTRN_MMS_RYL_BAL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TTRN_RPT_PROC_CTRL__GCDE_OPER_GRP	dbo	TTRN_RPT_PROC_CTRL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TTRN_MMS_RYL_2014_CR__GCDE_OPER_GRP	dbo	TTRN_MMS_RYL_2014_CR	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TTRN_WY_AGP_NGL__GCDE_OPER_GRP	dbo	TTRN_WY_AGP_NGL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TTRN_WY_AGP_NGL_PRELIM__GCDE_OPER_GRP	dbo	TTRN_WY_AGP_NGL_PRELIM	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TTRN_WY_AGP_GAS__GCDE_OPER_GRP	dbo	TTRN_WY_AGP_GAS	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TTRN_WY_AGP_CNTY_PRELIM__GCDE_OPER_GRP	dbo	TTRN_WY_AGP_CNTY_PRELIM	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TTRN_WY_AGP_GAS_PRELIM__GCDE_OPER_GRP	dbo	TTRN_WY_AGP_GAS_PRELIM	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TTRN_WY_AGP_CNTY__GCDE_OPER_GRP	dbo	TTRN_WY_AGP_CNTY	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TTRN_WY_AGP_OIL__GCDE_OPER_GRP	dbo	TTRN_WY_AGP_OIL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TTRN_WY_AGP_OIL_PRELIM__GCDE_OPER_GRP	dbo	TTRN_WY_AGP_OIL_PRELIM	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TTRN_WY_AGP_TIK__GCDE_OPER_GRP	dbo	TTRN_WY_AGP_TIK	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_ASTG_MP__GCDE_OPER_GRP	dbo	ASTG_MP	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GCDE_NGL_SHRNK__GCDE_OPER_GRP	dbo	GCDE_NGL_SHRNK	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GCDE_EST_OMIT_SEV_TAX__GCDE_OPER_GRP	dbo	GCDE_EST_OMIT_SEV_TAX	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GCDE_OIL_COND_SHRNK__GCDE_OPER_GRP	dbo	GCDE_OIL_COND_SHRNK	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GCDE_TAX_RPT_GNRT_DT__GCDE_OPER_GRP	dbo	GCDE_TAX_RPT_GNRT_DT	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_DONL_ESCROW_OWNR__GCDE_OPER_GRP	dbo	DONL_ESCROW_OWNR	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_DONL_ESCROW_ST_RULE__GCDE_OPER_GRP	dbo	DONL_ESCROW_ST_RULE	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GCDE_CW_DFLT_1099_BA__GCDE_OPER_GRP	dbo	GCDE_CW_DFLT_1099_BA	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GCDE_SYS_PARM__GCDE_OPER_GRP	dbo	GCDE_SYS_PARM	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GCDE_GAS_INDX__GCDE_OPER_GRP	dbo	GCDE_GAS_INDX	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GCDE_DFLT_PROP_JIB__GCDE_OPER_GRP	dbo	GCDE_DFLT_PROP_JIB	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_DONL_DVD_GRP__GCDE_OPER_GRP	dbo	DONL_DVD_GRP	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TXRF_KS_FLD__GCDE_OPER_GRP	dbo	TXRF_KS_FLD	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RONL_EST_PYBL_RATE_INPUT__GCDE_OPER_GRP	dbo	RONL_EST_PYBL_RATE_INPUT	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RONL_PO_HDR__GCDE_OPER_GRP	dbo	RONL_PO_HDR	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RXRF_CI_PAYEE_RMITR_BUS_UNIT__GCDE_OPER_GRP	dbo	RXRF_CI_PAYEE_RMITR_BUS_UNIT	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RXRF_CI_CDEX_RMITR_CD__GCDE_OPER_GRP	dbo	RXRF_CI_CDEX_RMITR_CD	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_PONL_MTR_GRP__GCDE_OPER_GRP	dbo	PONL_MTR_GRP	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_PXRF_DISP_GRP__GCDE_OPER_GRP	dbo	PXRF_DISP_GRP	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_KXRF_CTR_TYPE_MAJ_PROD__GCDE_OPER_GRP	dbo	KXRF_CTR_TYPE_MAJ_PROD	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_KXRF_CTR_TYPE_MP_TYPE__GCDE_OPER_GRP	dbo	KXRF_CTR_TYPE_MP_TYPE	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_KXRF_CTR_TYPE_MINOR_PROD__GCDE_OPER_GRP	dbo	KXRF_CTR_TYPE_MINOR_PROD	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_KONL_CTR_TERM_HDR__GCDE_OPER_GRP	dbo	KONL_CTR_TERM_HDR	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_JONL_ACCT_GRP__GCDE_OPER_GRP	dbo	JONL_ACCT_GRP	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GSTG_ORG_HIER_HDR__GCDE_OPER_GRP	dbo	GSTG_ORG_HIER_HDR	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RXRF_CI_RMITR_TMPL_CD__GCDE_OPER_GRP	dbo	RXRF_CI_RMITR_TMPL_CD	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RXRF_ST_TAX_TYPE__GCDE_OPER_GRP	dbo	RXRF_ST_TAX_TYPE	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RONL_PO_DETAIL_VOL__GCDE_OPER_GRP	dbo	RONL_PO_DETAIL_VOL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TXRF_DIST_CERT__GCDE_OPER_GRP	dbo	TXRF_DIST_CERT	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TXRF_CERT__GCDE_OPER_GRP	dbo	TXRF_CERT	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TXRF_LA_FLD__GCDE_OPER_GRP	dbo	TXRF_LA_FLD	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GCDE_DFLT_MKT_EXMPT__GCDE_OPER_GRP	dbo	GCDE_DFLT_MKT_EXMPT	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GCDE_OIL_BULLETIN__GCDE_OPER_GRP	dbo	GCDE_OIL_BULLETIN	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_DONL_PAY_CD_MAINT_HDR__GCDE_OPER_GRP	dbo	DONL_PAY_CD_MAINT_HDR	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GCDE_BUS_UNIT_HEDGE__GCDE_OPER_GRP	dbo	GCDE_BUS_UNIT_HEDGE	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_DONL_INT_FUNDS_XFER_HDR__GCDE_OPER_GRP	dbo	DONL_INT_FUNDS_XFER_HDR	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_DONL_DVD_MKT_EXMPT_MAINT_DETAIL__GCDE_OPER_GRP	dbo	DONL_DVD_MKT_EXMPT_MAINT_DETAIL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TTRN_WY_TIK_INPUT_OPER__GCDE_OPER_GRP	dbo	TTRN_WY_TIK_INPUT	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_DONL_DVD_DO_MKT_EXMPT_HIST__GCDE_OPER_GRP	dbo	DONL_DVD_DO_MKT_EXMPT_HIST	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_ASTG_WELL__GCDE_OPER_GRP	dbo	ASTG_WELL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_DONL_DO_MKT_EXMPT_HIST__GCDE_OPER_GRP	dbo	DONL_DO_MKT_EXMPT_HIST	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_JONL_ACCT_GRP_TMPL__GCDE_OPER_GRP	dbo	JONL_ACCT_GRP_TMPL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_PONL_GBA__GCDE_OPER_GRP	dbo	PONL_GBA	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_PONL_PLATFORM__GCDE_OPER_GRP	dbo	PONL_PLATFORM	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_JONL_SL__GCDE_OPER_GRP	dbo	JONL_SL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_KONL_CTR__GCDE_OPER_GRP	dbo	KONL_CTR	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GONL_PROP__GCDE_OPER_GRP	dbo	GONL_PROP	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_DONL_AGMT__GCDE_OPER_GRP	dbo	DONL_AGMT	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_DONL_DVD_INT_FUNDS_XFER_HDR__GCDE_OPER_GRP	dbo	DONL_DVD_INT_FUNDS_XFER_HDR	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_ASTG_PROP__GCDE_OPER_GRP	dbo	ASTG_PROP	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TXRF_SEV_CERT__GCDE_OPER_GRP	dbo	TXRF_SEV_CERT	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_DONL_DVD_PAY_CD_MAINT_HDR__GCDE_OPER_GRP	dbo	DONL_DVD_PAY_CD_MAINT_HDR	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RONL_MANL_CHK_HDR__GCDE_OPER_GRP	dbo	RONL_MANL_CHK_HDR	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TONL_WY_WDOR_MST__GCDE_OPER_GRP	dbo	TONL_WY_WDOR_MST	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_DONL_ESCHT_ST_RULE__GCDE_OPER_GRP	dbo	DONL_ESCHT_ST_RULE	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GCDE_TAX_WELL_COMPL_EXCL__GCDE_OPER_GRP	dbo	GCDE_TAX_WELL_COMPL_EXCL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_PONL_FLD__GCDE_OPER_GRP	dbo	PONL_FLD	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RONL_EST_OMIT_PROD__GCDE_OPER_GRP	dbo	RONL_EST_OMIT_PROD	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_DONL_OWNR_EXCPT_MAINT_HDR__GCDE_OPER_GRP	dbo	DONL_OWNR_EXCPT_MAINT_HDR	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TTRN_WY_WOGC_VOL__GCDE_OPER_GRP	dbo	TTRN_WY_WOGC_VOL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TONL_MS_STC_MST__GCDE_OPER_GRP	dbo	TONL_MS_STC_MST	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TONL_WY_WOGC_MST__GCDE_OPER_GRP	dbo	TONL_WY_WOGC_MST	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_TTRN_KS_KCC_VOL__GCDE_OPER_GRP	dbo	TTRN_KS_KCC_VOL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_PONL_WELL__GCDE_OPER_GRP	dbo	PONL_WELL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_JONL_ACCT__GCDE_OPER_GRP	dbo	JONL_ACCT	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_KONL_TAX_TERM__GCDE_OPER_GRP	dbo	KONL_TAX_TERM	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_PONL_MTR_VOL__GCDE_OPER_GRP	dbo	PONL_MTR_VOL	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_AONL_ACQ_DISP_PKG__GCDE_OPER_GRP	dbo	AONL_ACQ_DISP_PKG	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RONL_INT_PMT__GCDE_OPER_GRP	dbo	RONL_INT_PMT	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_KONL_ADJ_TERM__GCDE_OPER_GRP	dbo	KONL_ADJ_TERM	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_RONL_ST_TAX_RATE_HDR__GCDE_OPER_GRP	dbo	RONL_ST_TAX_RATE_HDR	OPER_BUS_SEG_CD	GCDE_OPER_GRP	OPER_BUS_SEG_CD
FK_GCDE_CW_INCLD_ST_WITHLD__QCTRL_BA_ADDRESS_QRA	dbo	GCDE_CW_INCLD_ST_WITHLD	BA_NO	QCTRL_BA_ADDRESS_QRA	BA_NO
FK_GCDE_CW_INCLD_ST_WITHLD__QCTRL_BA_ADDRESS_QRA	dbo	GCDE_CW_INCLD_ST_WITHLD	BA_SUB	QCTRL_BA_ADDRESS_QRA	BA_SUF
FK_GXRF_ST_SEV_TAX_TYPE_VENDOR__QCTRL_BA_ADDRESS_QRA	dbo	GXRF_ST_SEV_TAX_TYPE_VENDOR	TAX_AUTH_BA_NO	QCTRL_BA_ADDRESS_QRA	BA_NO
FK_GXRF_ST_SEV_TAX_TYPE_VENDOR__QCTRL_BA_ADDRESS_QRA	dbo	GXRF_ST_SEV_TAX_TYPE_VENDOR	TAX_AUTH_BA_SUB	QCTRL_BA_ADDRESS_QRA	BA_SUF
FK_DONL_OUTSIDE_INT__QCTRL_BA_ADDRESS_QRA	dbo	DONL_OUTSIDE_INT	BA_NO	QCTRL_BA_ADDRESS_QRA	BA_NO
FK_DONL_OUTSIDE_INT__QCTRL_BA_ADDRESS_QRA	dbo	DONL_OUTSIDE_INT	BA_SUB	QCTRL_BA_ADDRESS_QRA	BA_SUF
FK_GCDE_CW_EXCLD_ST_BACKUP_WITHLD__QCTRL_BA_ADDRESS_QRA	dbo	GCDE_CW_EXCLD_ST_BACKUP_WITHLD	BA_NO	QCTRL_BA_ADDRESS_QRA	BA_NO
FK_GCDE_CW_EXCLD_ST_BACKUP_WITHLD__QCTRL_BA_ADDRESS_QRA	dbo	GCDE_CW_EXCLD_ST_BACKUP_WITHLD	BA_SUB	QCTRL_BA_ADDRESS_QRA	BA_SUF
FK_GCDE_CW_EXCLD_ST_WITHLD__QCTRL_BA_ADDRESS_QRA	dbo	GCDE_CW_EXCLD_ST_WITHLD	BA_NO	QCTRL_BA_ADDRESS_QRA	BA_NO
FK_GCDE_CW_EXCLD_ST_WITHLD__QCTRL_BA_ADDRESS_QRA	dbo	GCDE_CW_EXCLD_ST_WITHLD	BA_SUB	QCTRL_BA_ADDRESS_QRA	BA_SUF
FK_GCDE_CW_INCLD_ST_BACKUP_WITHLD__QCTRL_BA_ADDRESS_QRA	dbo	GCDE_CW_INCLD_ST_BACKUP_WITHLD	BA_NO	QCTRL_BA_ADDRESS_QRA	BA_NO
FK_GCDE_CW_INCLD_ST_BACKUP_WITHLD__QCTRL_BA_ADDRESS_QRA	dbo	GCDE_CW_INCLD_ST_BACKUP_WITHLD	BA_SUB	QCTRL_BA_ADDRESS_QRA	BA_SUF
