constraint_type	constraint_name	schema_name	table	column	referenced_table	referenced_column	referenenced_table_count	table_count
pk	PK_GCDE_LGL_NJ_SURV	dbo	GCDE_LGL_NJ_SURV	SURV	NULL	NULL	0	0
pk	PK_GCDE_VL_PROC_TYPE	dbo	GCDE_VL_PROC_TYPE	VL_PROC_TYPE_CD	NULL	NULL	0	0
pk	PK_TTRN_WY_AGP_CNTY_PRELIM	dbo	TTRN_WY_AGP_CNTY_PRELIM	RVSL_FL	NULL	NULL	0	0
pk	PK_TTRN_WY_AGP_CNTY_PRELIM	dbo	TTRN_WY_AGP_CNTY_PRELIM	SEQ_NO	NULL	NULL	0	0
pk	PK_PONL_WELL_COMPL_ATTR	dbo	PONL_WELL_COMPL_ATTR	HIST_IDX	NULL	NULL	0	0
pk	PK_GCDE_RRN_ATTR	dbo	GCDE_RRN_ATTR	RRN_ATTR_CD	NULL	NULL	0	0
pk	PK_GCDE_ELECTRIC_INDX_PUBL	dbo	GCDE_ELECTRIC_INDX_PUBL	INDX_PUBL_CD	NULL	NULL	0	0
pk	PK_PSTG_CA_VOL_OVRD	dbo	PSTG_CA_VOL_OVRD	INPUT_SEQ_NO	NULL	NULL	0	0
pk	PK_TTRN_RRN	dbo	TTRN_RRN	RRN_SEQ_NO	NULL	NULL	0	0
pk	PK_PONL_ANL	dbo	PONL_ANL	SEQ_NO	NULL	NULL	0	0
pk	PK_DONL_ESCROW_OWNR_RULE	dbo	DONL_ESCROW_OWNR_RULE	CTRY_CD	NULL	NULL	0	0
pk	PK_DONL_ESCROW_OWNR_RULE	dbo	DONL_ESCROW_OWNR_RULE	FROM_BA_NO	NULL	NULL	0	0
pk	PK_DONL_ESCROW_OWNR_RULE	dbo	DONL_ESCROW_OWNR_RULE	FROM_BA_SUB	NULL	NULL	0	0
pk	PK_DONL_ESCROW_OWNR_RULE	dbo	DONL_ESCROW_OWNR_RULE	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_DONL_ESCROW_OWNR_RULE	dbo	DONL_ESCROW_OWNR_RULE	ST_CD	NULL	NULL	0	0
pk	PK_RRPT_VLR017_DETAIL	dbo	RRPT_VLR017_DETAIL	SEQ_NO	NULL	NULL	0	0
pk	PK_JSTG_DISP_ACCTG_DATA_TAX	dbo	JSTG_DISP_ACCTG_DATA_TAX	DO_MAJ_PROD_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_ACCTG_DATA_TAX	dbo	JSTG_DISP_ACCTG_DATA_TAX	DO_TYPE_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_ACCTG_DATA_TAX	dbo	JSTG_DISP_ACCTG_DATA_TAX	MAJ_PROD_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_ACCTG_DATA_TAX	dbo	JSTG_DISP_ACCTG_DATA_TAX	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_ACCTG_DATA_TAX	dbo	JSTG_DISP_ACCTG_DATA_TAX	PKG_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_ACCTG_DATA_TAX	dbo	JSTG_DISP_ACCTG_DATA_TAX	PROP_NO	NULL	NULL	0	0
pk	PK_JSTG_DISP_ACCTG_DATA_TAX	dbo	JSTG_DISP_ACCTG_DATA_TAX	SEV_TAX_TYPE_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_ACCTG_DATA_TAX	dbo	JSTG_DISP_ACCTG_DATA_TAX	TIER	NULL	NULL	0	0
pk	PK_GCDE_VL_RSN	dbo	GCDE_VL_RSN	VL_RSN_CD	NULL	NULL	0	0
pk	PK_TRPT_WY_AGP_NGL_PRELIM	dbo	TRPT_WY_AGP_NGL_PRELIM	TRANS_SEQ_NO	NULL	NULL	0	0
pk	PK_GCDE_RRN_TYPE	dbo	GCDE_RRN_TYPE	RRN_TYPE_CD	NULL	NULL	0	0
pk	PK_ASTG_MI_LINK_EFF_DT	dbo	ASTG_MI_LINK_EFF_DT	HIST_IDX	NULL	NULL	0	0
pk	PK_QTRAN_INTFC	dbo	QTRAN_INTFC	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_QTRAN_INTFC	dbo	QTRAN_INTFC	PROCESS_ID	NULL	NULL	0	0
pk	PK_GONL_PROP_ATTR	dbo	GONL_PROP_ATTR	HIST_IDX	NULL	NULL	0	0
pk	PK_GCDE_ENTRY_SRC	dbo	GCDE_ENTRY_SRC	ENTRY_SRC_CD	NULL	NULL	0	0
pk	PK_PSTG_MKT_GRP_GMI_INPUT	dbo	OLD_PSTG_MKT_GRP_GMI_INPUT	SEQ_NO	NULL	NULL	0	0
pk	PK_TTRN_RRN_HIST	dbo	TTRN_RRN_HIST	RRN_SEQ_NO	NULL	NULL	0	0
pk	PK_PONL_BLK	dbo	PONL_BLK	BLK_NO	NULL	NULL	0	0
pk	PK_PONL_BLK	dbo	PONL_BLK	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_DONL_ESCROW_ST_RULE	dbo	DONL_ESCROW_ST_RULE	CTRY_CD	NULL	NULL	0	0
pk	PK_DONL_ESCROW_ST_RULE	dbo	DONL_ESCROW_ST_RULE	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_DONL_ESCROW_ST_RULE	dbo	DONL_ESCROW_ST_RULE	ST_CD	NULL	NULL	0	0
pk	PK_RTRN_ST_TAX_PROC_STAT	dbo	RTRN_ST_TAX_PROC_STAT	TAX_PROC_SEQ_NO	NULL	NULL	0	0
pk	PK_TADT_MMS_RYL_2014_PEND_DEL	dbo	TADT_MMS_RYL_2014_PEND_DEL	MMS_RYL_2014_PEND_DEL_SEQ_NO	NULL	NULL	0	0
pk	PK_GCDE_VOL_BASIS	dbo	GCDE_VOL_BASIS	VOL_BASIS_CD	NULL	NULL	0	0
pk	PK_GCDE_MAIL_INSERT_CD	dbo	GCDE_MAIL_INSERT_CD	LOOKUP_VALUE	NULL	NULL	0	0
pk	PK_RTRN_CHK_RGSTR	dbo	RTRN_CHK_RGSTR	CHK_RGSTR_SEQ_NO	NULL	NULL	0	0
pk	PK_RTRN_CHK_RGSTR	dbo	RTRN_CHK_RGSTR	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_RTRN_CHK_PRINT_FILE	dbo	RTRN_CHK_PRINT_FILE	CHK_RGSTR_SEQ_NO	NULL	NULL	0	0
pk	PK_RTRN_CHK_PRINT_FILE	dbo	RTRN_CHK_PRINT_FILE	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_GCDE_RVNU_PROC_STAT	dbo	GCDE_RVNU_PROC_STAT	RVNU_PROC_STAT_CD	NULL	NULL	0	0
pk	PK_RTRN_RD_IMPRD_UNDO	dbo	RTRN_RD_IMPRD_UNDO	IMPRD_RVNU_RUN_ID	NULL	NULL	0	0
pk	PK_RTRN_RD_IMPRD_UNDO	dbo	RTRN_RD_IMPRD_UNDO	RD_SEQ_NO	NULL	NULL	0	0
pk	PK_RBCK_RTRN_CI_CDEX_FILE_HIST	dbo	RBCK_RTRN_CI_CDEX_FILE_HIST	CI_CDEX_FILE_ID	NULL	NULL	0	0
pk	PK_GCDE_ENTY_TYPE	dbo	GCDE_ENTY_TYPE	ENTY_TYPE_CD	NULL	NULL	0	0
pk	PK_PTRN_WELL_TEST_BASED_THEO	dbo	PTRN_WELL_TEST_BASED_THEO	THEO_CALC_MTHD_CD	NULL	NULL	0	0
pk	PK_TTRN_TAX_INPUT	dbo	TTRN_TAX_INPUT	SEV_TAX_TYPE_CD	NULL	NULL	0	0
pk	PK_TTRN_TAX_INPUT	dbo	TTRN_TAX_INPUT	TAX_INPUT_NO	NULL	NULL	0	0
pk	PK_PONL_BLK_ACCTG_QTR	dbo	PONL_BLK_ACCTG_QTR	ACCTG_QTR_DT	NULL	NULL	0	0
pk	PK_PONL_BLK_ACCTG_QTR	dbo	PONL_BLK_ACCTG_QTR	BLK_NO	NULL	NULL	0	0
pk	PK_PONL_BLK_ACCTG_QTR	dbo	PONL_BLK_ACCTG_QTR	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_DONL_INT_FUNDS_XFER_DTL	dbo	DONL_INT_FUNDS_XFER_DTL	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_DONL_INT_FUNDS_XFER_DTL	dbo	DONL_INT_FUNDS_XFER_DTL	SEQ_NO	NULL	NULL	0	0
pk	PK_DONL_INT_FUNDS_XFER_DTL	dbo	DONL_INT_FUNDS_XFER_DTL	TRANS_SEQ_NO	NULL	NULL	0	0
pk	PK_TRPT_TX_TRRC_P1	dbo	TRPT_TX_TRRC_P1	TRRC_P1_SEQ_NO	NULL	NULL	0	0
pk	PK_GCDE_STMNT_FLD	dbo	GCDE_STMNT_FLD	STMNT_FLD_CD	NULL	NULL	0	0
pk	RRPT_VLR017_DETAIL_SUB_pk	dbo	RRPT_VLR017_DETAIL_SUB	SEQ_NO	NULL	NULL	0	0
pk	PK_JSTG_DISP_DO_ACCTG_DATA	dbo	JSTG_DISP_DO_ACCTG_DATA	DO_MAJ_PROD_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_DO_ACCTG_DATA	dbo	JSTG_DISP_DO_ACCTG_DATA	DO_TYPE_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_DO_ACCTG_DATA	dbo	JSTG_DISP_DO_ACCTG_DATA	MAJ_PROD_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_DO_ACCTG_DATA	dbo	JSTG_DISP_DO_ACCTG_DATA	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_DO_ACCTG_DATA	dbo	JSTG_DISP_DO_ACCTG_DATA	PKG_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_DO_ACCTG_DATA	dbo	JSTG_DISP_DO_ACCTG_DATA	PROP_NO	NULL	NULL	0	0
pk	PK_JSTG_DISP_DO_ACCTG_DATA	dbo	JSTG_DISP_DO_ACCTG_DATA	TIER	NULL	NULL	0	0
pk	PK_QSTAG_CORE_INTFC_IMP	dbo	QSTAG_CORE_INTFC_IMP	ID	NULL	NULL	0	0
pk	PK_RTRN_BLND_RATE	dbo	RTRN_BLND_RATE	GRID_NO	NULL	NULL	0	0
pk	PK_RTRN_BLND_RATE	dbo	RTRN_BLND_RATE	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_RTRN_BLND_RATE	dbo	RTRN_BLND_RATE	PRDN_DT	NULL	NULL	0	0
pk	PK_RTRN_BLND_RATE	dbo	RTRN_BLND_RATE	REC_TYPE_CD	NULL	NULL	0	0
pk	PK_RTRN_BLND_RATE	dbo	RTRN_BLND_RATE	RYLTY_DT	NULL	NULL	0	0
pk	PK_RTRN_BLND_RATE	dbo	RTRN_BLND_RATE	SEQ_NO	NULL	NULL	0	0
pk	PK_GCDE_LGL_NJ_TWNSHP	dbo	GCDE_LGL_NJ_TWNSHP	CNTY_CD	NULL	NULL	0	0
pk	PK_GCDE_LGL_NJ_TWNSHP	dbo	GCDE_LGL_NJ_TWNSHP	CTRY_CD	NULL	NULL	0	0
pk	PK_GCDE_LGL_NJ_TWNSHP	dbo	GCDE_LGL_NJ_TWNSHP	ST_CD	NULL	NULL	0	0
pk	PK_GCDE_LGL_NJ_TWNSHP	dbo	GCDE_LGL_NJ_TWNSHP	SURV	NULL	NULL	0	0
pk	PK_GCDE_LGL_NJ_TWNSHP	dbo	GCDE_LGL_NJ_TWNSHP	TOWNSHIP	NULL	NULL	0	0
pk	PK_TADT_TAX_INPUT_DEL	dbo	TADT_TAX_INPUT_DEL	TAX_INPUT_DEL_NO	NULL	NULL	0	0
pk	PK_GCDE_VOL_CLASS	dbo	GCDE_VOL_CLASS	VOL_CLASS_CD	NULL	NULL	0	0
pk	PK_GCDE_ARRG_DSCR	dbo	GCDE_ARRG_DSCR	ARRG_DSCR	NULL	NULL	0	0
pk	PK_GCDE_TAX_NMEX_PROD_CTGY	dbo	GCDE_TAX_NMEX_PROD_CTGY	INV_IND	NULL	NULL	0	0
pk	PK_GCDE_TAX_NMEX_PROD_CTGY	dbo	GCDE_TAX_NMEX_PROD_CTGY	PROD_CTGY_CD	NULL	NULL	0	0
pk	PK_RTRN_CHK_RGSTR_DETAIL	dbo	RTRN_CHK_RGSTR_DETAIL	CHK_RGSTR_SEQ_NO	NULL	NULL	0	0
pk	PK_RTRN_CHK_RGSTR_DETAIL	dbo	RTRN_CHK_RGSTR_DETAIL	LINE_NO	NULL	NULL	0	0
pk	PK_RTRN_CHK_RGSTR_DETAIL	dbo	RTRN_CHK_RGSTR_DETAIL	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_TTRN_WY_AGP_GAS	dbo	TTRN_WY_AGP_GAS	RVSL_FL	NULL	NULL	0	0
pk	PK_TTRN_WY_AGP_GAS	dbo	TTRN_WY_AGP_GAS	SEQ_NO	NULL	NULL	0	0
pk	PK_GCDE_RYL_PMT_TYPE	dbo	GCDE_RYL_PMT_TYPE	RYL_PMT_TYPE_CD	NULL	NULL	0	0
pk	PK_PSTG_FLOW_GRID_CON	dbo	PSTG_FLOW_GRID_CON	SEQ_NO	NULL	NULL	0	0
pk	PK_GCDE_EQUATION_FUNC	dbo	GCDE_EQUATION_FUNC	EQUATION_FUNC_CD	NULL	NULL	0	0
pk	PK_PXRF_MP_SALES_MP	dbo	PXRF_MP_SALES_MP	ALLOC_MP_NO	NULL	NULL	0	0
pk	PK_PXRF_MP_SALES_MP	dbo	PXRF_MP_SALES_MP	EFF_DT_FROM	NULL	NULL	0	0
pk	PK_PXRF_MP_SALES_MP	dbo	PXRF_MP_SALES_MP	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_PXRF_MP_SALES_MP	dbo	PXRF_MP_SALES_MP	SALES_MP_NO	NULL	NULL	0	0
pk	PK_TTRN_TAX_INPUT_MKT_ADJ	dbo	TTRN_TAX_INPUT_MKT_ADJ	ADJ_TYPE_CD	NULL	NULL	0	0
pk	PK_TTRN_TAX_INPUT_MKT_ADJ	dbo	TTRN_TAX_INPUT_MKT_ADJ	DDUC_REIMB_CD	NULL	NULL	0	0
pk	PK_TTRN_TAX_INPUT_MKT_ADJ	dbo	TTRN_TAX_INPUT_MKT_ADJ	SEV_TAX_TYPE_CD	NULL	NULL	0	0
pk	PK_TTRN_TAX_INPUT_MKT_ADJ	dbo	TTRN_TAX_INPUT_MKT_ADJ	TAX_INPUT_NO	NULL	NULL	0	0
pk	PK_PONL_CA_NOM_MTHLY	dbo	PONL_CA_NOM_MTHLY	CTR_NO	NULL	NULL	0	0
pk	PK_PONL_CA_NOM_MTHLY	dbo	PONL_CA_NOM_MTHLY	DO_MAJ_PROD_CD	NULL	NULL	0	0
pk	PK_PONL_CA_NOM_MTHLY	dbo	PONL_CA_NOM_MTHLY	DO_TYPE_CD	NULL	NULL	0	0
pk	PK_PONL_CA_NOM_MTHLY	dbo	PONL_CA_NOM_MTHLY	GRID_NO	NULL	NULL	0	0
pk	PK_PONL_CA_NOM_MTHLY	dbo	PONL_CA_NOM_MTHLY	MP_NO	NULL	NULL	0	0
pk	PK_PONL_CA_NOM_MTHLY	dbo	PONL_CA_NOM_MTHLY	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_PONL_CA_NOM_MTHLY	dbo	PONL_CA_NOM_MTHLY	PRDN_DT	NULL	NULL	0	0
pk	PK_PONL_CA_NOM_MTHLY	dbo	PONL_CA_NOM_MTHLY	PROP_NO	NULL	NULL	0	0
pk	PK_PONL_CA_NOM_MTHLY	dbo	PONL_CA_NOM_MTHLY	TIER	NULL	NULL	0	0
pk	PK_TRPT_TX_TRRC_P1_PEND	dbo	TRPT_TX_TRRC_P1_PEND	TRRC_P1_SEQ_NO	NULL	NULL	0	0
pk	PK_TADT_TAX_INPUT_MKT_ADJ_DEL	dbo	TADT_TAX_INPUT_MKT_ADJ_DEL	ADJ_TYPE_CD	NULL	NULL	0	0
pk	PK_TADT_TAX_INPUT_MKT_ADJ_DEL	dbo	TADT_TAX_INPUT_MKT_ADJ_DEL	DDUC_REIMB_CD	NULL	NULL	0	0
pk	PK_TADT_TAX_INPUT_MKT_ADJ_DEL	dbo	TADT_TAX_INPUT_MKT_ADJ_DEL	TAX_INPUT_DEL_NO	NULL	NULL	0	0
pk	PK_PSTG_COST_CNTR_ATTR	dbo	PSTG_COST_CNTR_ATTR	SEQ_NO	NULL	NULL	0	0
pk	PK_GCDE_VOL_QUALIFIER	dbo	GCDE_VOL_QUALIFIER	MAJ_PROD_CD	NULL	NULL	0	0
pk	PK_GCDE_VOL_QUALIFIER	dbo	GCDE_VOL_QUALIFIER	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_GCDE_WELL_COMPL_TYPE	dbo	GCDE_WELL_COMPL_TYPE	WELL_COMPL_TYPE_CD	NULL	NULL	0	0
pk	PK_RTRN_CHK_RGSTR_DETAIL_ADJ_CTGY	dbo	RTRN_CHK_RGSTR_DETAIL_ADJ_CTGY	ADJ_CTGY_CD	NULL	NULL	0	0
pk	PK_RTRN_CHK_RGSTR_DETAIL_ADJ_CTGY	dbo	RTRN_CHK_RGSTR_DETAIL_ADJ_CTGY	CHK_RGSTR_SEQ_NO	NULL	NULL	0	0
pk	PK_RTRN_CHK_RGSTR_DETAIL_ADJ_CTGY	dbo	RTRN_CHK_RGSTR_DETAIL_ADJ_CTGY	LINE_NO	NULL	NULL	0	0
pk	PK_RTRN_CHK_RGSTR_DETAIL_ADJ_CTGY	dbo	RTRN_CHK_RGSTR_DETAIL_ADJ_CTGY	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_GCDE_SAP_ACCOUNT	dbo	GCDE_SAP_ACCOUNT	ACCOUNT	NULL	NULL	0	0
pk	PK_GCDE_SAP_ACCOUNT	dbo	GCDE_SAP_ACCOUNT	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_QSYNC_DOI_HIST	dbo	QSYNC_DOI_HIST	TRANS_SEQ_NO	NULL	NULL	0	0
pk	PK_GCDE_ESCHT_EXCLD_RSN	dbo	GCDE_ESCHT_EXCLD_RSN	ESCHT_EXCLD_RSN_CD	NULL	NULL	0	0
pk	PK_TTRN_TAX_INPUT_PROP_SUM	dbo	TTRN_TAX_INPUT_PROP_SUM	TAX_SUM_INPUT_ID	NULL	NULL	0	0
pk	PK_PONL_CA_PL_STMT_VOL	dbo	PONL_CA_PL_STMT_VOL	CTR_NO	NULL	NULL	0	0
pk	PK_PONL_CA_PL_STMT_VOL	dbo	PONL_CA_PL_STMT_VOL	DISP_CD	NULL	NULL	0	0
pk	PK_PONL_CA_PL_STMT_VOL	dbo	PONL_CA_PL_STMT_VOL	GRID_NO	NULL	NULL	0	0
pk	PK_PONL_CA_PL_STMT_VOL	dbo	PONL_CA_PL_STMT_VOL	MAJ_PROD_CD	NULL	NULL	0	0
pk	PK_PONL_CA_PL_STMT_VOL	dbo	PONL_CA_PL_STMT_VOL	MP_NO	NULL	NULL	0	0
pk	PK_PONL_CA_PL_STMT_VOL	dbo	PONL_CA_PL_STMT_VOL	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_PONL_CA_PL_STMT_VOL	dbo	PONL_CA_PL_STMT_VOL	PRDN_DT	NULL	NULL	0	0
pk	PK_PONL_CA_PL_STMT_VOL	dbo	PONL_CA_PL_STMT_VOL	PROD_CD	NULL	NULL	0	0
pk	PK_TRPT_TX_TRRC_P1_PRELIM	dbo	TRPT_TX_TRRC_P1_PRELIM	TRRC_P1_SEQ_NO	NULL	NULL	0	0
pk	PK_RRPT_VLR017_SUMMARY	dbo	RRPT_VLR017_SUMMARY	SEQ_NO	NULL	NULL	0	0
pk	PK_JSTG_GL_INTFC_ORACLE	dbo	JSTG_GL_INTFC_ORACLE	SEQ_NO	NULL	NULL	0	0
pk	PK_TADT_TAX_INPUT_TAX_FREE_DEL	dbo	TADT_TAX_INPUT_TAX_FREE_DEL	ENTY_TYPE_CD	NULL	NULL	0	0
pk	PK_TADT_TAX_INPUT_TAX_FREE_DEL	dbo	TADT_TAX_INPUT_TAX_FREE_DEL	TAX_INPUT_DEL_NO	NULL	NULL	0	0
pk	PK_GCDE_VOL_REQ_TYPE	dbo	GCDE_VOL_REQ_TYPE	VOL_REQ_TYPE_CD	NULL	NULL	0	0
pk	PK_TRPT_TX_CPA_GAS_PRELIM_DETAIL	dbo	TRPT_TX_CPA_GAS_PRELIM_DETAIL	TX_CPA_GAS_PRELIM_DETAIL_SEQ_NO	NULL	NULL	0	0
pk	PK_RTRN_CHK_RGSTR_DETAIL_TAX	dbo	RTRN_CHK_RGSTR_DETAIL_TAX	CHK_RGSTR_SEQ_NO	NULL	NULL	0	0
pk	PK_RTRN_CHK_RGSTR_DETAIL_TAX	dbo	RTRN_CHK_RGSTR_DETAIL_TAX	LINE_NO	NULL	NULL	0	0
pk	PK_RTRN_CHK_RGSTR_DETAIL_TAX	dbo	RTRN_CHK_RGSTR_DETAIL_TAX	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_RTRN_CHK_RGSTR_DETAIL_TAX	dbo	RTRN_CHK_RGSTR_DETAIL_TAX	SEV_TAX_TYPE_CD	NULL	NULL	0	0
pk	PK_GCDE_SCHD_TYPE	dbo	GCDE_SCHD_TYPE	SCHD_TYPE_CD	NULL	NULL	0	0
pk	PK_PSTG_FLOW_GRID_EFF_DT	dbo	PSTG_FLOW_GRID_EFF_DT	SEQ_NO	NULL	NULL	0	0
pk	PK_GCDE_ESCHT_RPT_MTHD	dbo	GCDE_ESCHT_RPT_MTHD	ESCHT_RPT_MTHD_CD	NULL	NULL	0	0
pk	PK_QCTRL_BA_ADDRESS_QRA	dbo	QCTRL_BA_ADDRESS_QRA	BA_NO	NULL	NULL	0	0
pk	PK_QCTRL_BA_ADDRESS_QRA	dbo	QCTRL_BA_ADDRESS_QRA	BA_SUF	NULL	NULL	0	0
pk	PK_TTRN_TAX_INPUT_TAX_FREE	dbo	TTRN_TAX_INPUT_TAX_FREE	ENTY_TYPE_CD	NULL	NULL	0	0
pk	PK_TTRN_TAX_INPUT_TAX_FREE	dbo	TTRN_TAX_INPUT_TAX_FREE	SEV_TAX_TYPE_CD	NULL	NULL	0	0
pk	PK_TTRN_TAX_INPUT_TAX_FREE	dbo	TTRN_TAX_INPUT_TAX_FREE	TAX_INPUT_NO	NULL	NULL	0	0
pk	PK_DONL_MKT_EXMP_GRP_DETAIL	dbo	DONL_MKT_EXMP_GRP_DETAIL	ADJ_CTGY_CD	NULL	NULL	0	0
pk	PK_DONL_MKT_EXMP_GRP_DETAIL	dbo	DONL_MKT_EXMP_GRP_DETAIL	MAJ_PROD_CD	NULL	NULL	0	0
pk	PK_DONL_MKT_EXMP_GRP_DETAIL	dbo	DONL_MKT_EXMP_GRP_DETAIL	MEG_NO	NULL	NULL	0	0
pk	PK_DONL_MKT_EXMP_GRP_DETAIL	dbo	DONL_MKT_EXMP_GRP_DETAIL	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_TRPT_TX_TRRC_P1_PRELIM_SUM	dbo	TRPT_TX_TRRC_P1_PRELIM_SUM	TRRC_P1_SEQ_NO	NULL	NULL	0	0
pk	PK_JSTG_DISP_OWNR_BA	dbo	JSTG_DISP_OWNR_BA	BA_NO	NULL	NULL	0	0
pk	PK_JSTG_DISP_OWNR_BA	dbo	JSTG_DISP_OWNR_BA	BA_SUB	NULL	NULL	0	0
pk	PK_JSTG_DISP_OWNR_BA	dbo	JSTG_DISP_OWNR_BA	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_JSTG_DISP_OWNR_BA	dbo	JSTG_DISP_OWNR_BA	PKG_CD	NULL	NULL	0	0
pk	PK_QSTAG_CORE_INTFC_EXP	dbo	QSTAG_CORE_INTFC_EXP	ID	NULL	NULL	0	0
pk	PK_GXRF_LGL_WELL_HOLE_WELL_TYPE	dbo	GXRF_LGL_WELL_HOLE_WELL_TYPE	LGL_WELL_HOLE_CD	NULL	NULL	0	0
pk	PK_GXRF_LGL_WELL_HOLE_WELL_TYPE	dbo	GXRF_LGL_WELL_HOLE_WELL_TYPE	LGL_WELL_TYPE_CD	NULL	NULL	0	0
pk	PK_TONL_AL_DOR_MST	dbo	TONL_AL_DOR_MST	COMPL_NO	NULL	NULL	0	0
pk	PK_TONL_AL_DOR_MST	dbo	TONL_AL_DOR_MST	EFF_DT_FROM	NULL	NULL	0	0
pk	PK_TONL_AL_DOR_MST	dbo	TONL_AL_DOR_MST	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_TONL_AL_DOR_MST	dbo	TONL_AL_DOR_MST	WELL_NO	NULL	NULL	0	0
pk	PK_GCDE_VOL_SRC	dbo	GCDE_VOL_SRC	VOL_SRC_CD	NULL	NULL	0	0
pk	PK_GCDE_ARRG_STAT	dbo	GCDE_ARRG_STAT	ARRG_STAT_CD	NULL	NULL	0	0
pk	PK_GCDE_RVNU_PROC_STAGE	dbo	GCDE_RVNU_PROC_STAGE	RVNU_PROC_STAGE_CD	NULL	NULL	0	0
pk	PK_RTRN_CI_CDEX_FILE_HIST	dbo	RTRN_CI_CDEX_FILE_HIST	CI_CDEX_FILE_ID	NULL	NULL	0	0
pk	PK_TTRN_WY_AGP_GAS_PRELIM	dbo	TTRN_WY_AGP_GAS_PRELIM	RVSL_FL	NULL	NULL	0	0
pk	PK_TTRN_WY_AGP_GAS_PRELIM	dbo	TTRN_WY_AGP_GAS_PRELIM	SEQ_NO	NULL	NULL	0	0
pk	PK_GTRN_PROC_MSG_DETAIL_QRA_AR	dbo	GTRN_PROC_MSG_DETAIL_QRA_AR	PROCESS_LOG_ID	NULL	NULL	0	0
pk	PK_GCDE_JVA_VNTR_BILL_MTHD	dbo	GCDE_JVA_VNTR_BILL_MTHD	VNTR_BILL_MTHD_CD	NULL	NULL	0	0
pk	PK_GCDE_SCH_DIST	dbo	GCDE_SCH_DIST	CNTY_CD	NULL	NULL	0	0
pk	PK_GCDE_SCH_DIST	dbo	GCDE_SCH_DIST	CTRY_CD	NULL	NULL	0	0
pk	PK_GCDE_SCH_DIST	dbo	GCDE_SCH_DIST	SCH_DIST_CD	NULL	NULL	0	0
pk	PK_GCDE_SCH_DIST	dbo	GCDE_SCH_DIST	ST_CD	NULL	NULL	0	0
pk	PK_RONL_CI_CHK_HDR	dbo	RONL_CI_CHK_HDR	CHK_SEQ_NO	NULL	NULL	0	0
pk	PK_TTRN_TX_CPA_GAS_DETAIL_ADDL	dbo	TTRN_TX_CPA_GAS_DETAIL_ADDL	TX_CPA_GAS_DETAIL_ADDL_SEQ_NO	NULL	NULL	0	0
pk	PK_DONL_OWNR_MKT_EXMPT_MAINT_DETAIL	dbo	DONL_OWNR_MKT_EXMPT_MAINT_DETAIL	ADJ_CTGY_CD	NULL	NULL	0	0
pk	PK_DONL_OWNR_MKT_EXMPT_MAINT_DETAIL	dbo	DONL_OWNR_MKT_EXMPT_MAINT_DETAIL	MAJ_PROD_CD	NULL	NULL	0	0
pk	PK_DONL_OWNR_MKT_EXMPT_MAINT_DETAIL	dbo	DONL_OWNR_MKT_EXMPT_MAINT_DETAIL	OPER_BUS_SEG_CD	NULL	NULL	0	0
pk	PK_DONL_OWNR_MKT_EXMPT_MAINT_DETAIL	dbo	DONL_OWNR_MKT_EXMPT_MAINT_DETAIL	TRANS_SEQ_NO	NULL	NULL	0	0
pk	PK_TRPT_NMEX_OCD_C115	dbo	TRPT_NMEX_OCD_C115	NMEX_C115_RPT_SEQ_NO	NULL	NULL	0	0
pk	PK_PONL_CA_RULE_DETAIL	dbo	PONL_CA_RULE_DETAIL	CTR_NO	NULL	NULL	0	0
